TIMESTAMP;Tair_Avg;RH_Avg;WS_Avg;SolRad_Out_Avg;Tair_in_1_Avg;RH_in_1_Avg;Sol_in_1_Avg;Par_in_1_Avg;Tair_in_2_Avg;RH_in_2_Avg;Sol_in_2_Avg;Par_in_2_Avg;Tin_Avg;RHin_Avg;Solin_Avg;Par_Avg
2022-03-17 04:00:00;11.01;70.36;0.833;0;11.35;64.46;11.44;0.649;12.6;66.23;0;0.421;11.975;65.345;5.72;0.535
2022-03-17 04:10:00;10.78;70.89;0.781;0;11.16;65.06;11.44;0.649;12.44;66.66;0;0.421;11.8;65.86;5.72;0.535
2022-03-17 04:20:00;10.9;70.53;0.985;0;11.01;65.35;11.44;0.533;12.28;67.09;0;0.421;11.645;66.22;5.72;0.477
2022-03-17 04:30:00;10.99;69.98;1.208;0;10.9;65.57;11.53;0.51;12.19;67.13;0;0.485;11.545;66.35;5.765;0.4975
2022-03-17 04:40:00;11.2;69.19;1.192;0;10.87;65.41;11.53;0.417;12.15;67.15;0;0.59;11.51;66.28;5.765;0.5035
2022-03-17 04:50:00;11.39;68.08;1.014;0;10.86;65.15;11.53;0.51;12.12;67.14;0;0.569;11.49;66.145;5.765;0.5395
2022-03-17 05:00:00;11.35;67.74;0.802;0;10.87;65.04;11.53;0.719;12.1;66.9;0;0.379;11.485;65.97;5.765;0.549
2022-03-17 05:10:00;11.25;68.07;1.263;0;10.86;64.87;11.53;0.626;12.11;66.7;0;0.506;11.485;65.785;5.765;0.566
2022-03-17 05:20:00;11.31;67.78;0.563;0;10.88;64.66;11.53;0.626;12.12;66.71;0;0.569;11.5;65.685;5.765;0.5975
2022-03-17 05:30:00;11.13;68.29;0.323;0;10.88;64.7;11.53;0.44;12.15;66.63;0;0.653;11.515;65.665;5.765;0.5465
2022-03-17 05:40:00;10.89;69.5;0.826;0;10.85;64.91;11.53;0.394;12.11;66.63;0;0.506;11.48;65.77;5.765;0.45
2022-03-17 05:50:00;10.93;70.08;1.038;0;10.84;64.71;11.53;0.44;12.09;66.83;0;0.632;11.465;65.77;5.765;0.536
2022-03-17 06:00:00;11.15;69.15;0.764;0;10.9;64.49;11.53;0.51;12.12;66.64;0;0.653;11.51;65.565;5.765;0.5815
2022-03-17 06:10:00;10.94;69.78;0.305;0;10.93;64.43;11.53;0.417;12.16;66.61;0;0.548;11.545;65.52;5.765;0.4825
2022-03-17 06:20:00;10.86;69.99;0.514;0;10.92;64.59;11.53;0.394;12.16;66.83;0;0.737;11.54;65.71;5.765;0.5655
2022-03-17 06:30:00;10.87;69.83;0.314;0;10.9;64.77;11.53;0.765;12.14;66.85;1.208;0.653;11.52;65.81;6.369;0.709
2022-03-17 06:40:00;10.68;70.36;0.441;1.057;10.88;64.92;11.63;2.342;12.1;67.16;8.91;2.339;11.49;66.04;10.27;2.3405
2022-03-17 06:50:00;10.9;70.15;0.249;6.149;10.89;64.66;16.44;7.813;12.12;67.12;8.91;8.32;11.505;65.89;12.675;8.0665
2022-03-17 07:00:00;10.85;70.18;0.074;11.35;10.98;64.31;18.07;14.56;12.23;66.65;12.83;15.53;11.605;65.48;15.45;15.045
2022-03-17 07:10:00;10.38;71.63;0.185;18.58;11.05;64.28;24.03;24.41;12.32;66.66;17.97;26.23;11.685;65.47;21;25.32
2022-03-17 07:20:00;9.94;73.13;0;34.66;11.12;64.19;28.93;41.2;12.43;66.59;24.91;44.9;11.775;65.39;26.92;43.05
2022-03-17 07:30:00;9.67;74.5;0;58.23;11.31;63.53;39.31;67.21;12.66;66.05;39.41;73.54;11.985;64.79;39.36;70.375
2022-03-17 07:40:00;9.69;75.73;0.228;82.5;11.68;62.11;50.65;91.4;13.13;64.72;50.44;100.4;12.405;63.415;50.545;95.9
2022-03-17 07:50:00;10.02;76.16;0.089;106.2;12.27;60.22;62.09;114.2;13.83;62.72;54.36;126.5;13.05;61.47;58.225;120.35
2022-03-17 08:00:00;10.5;76.85;0.055;118;12.94;58.41;67.57;124.8;14.57;60.91;54.96;138;13.755;59.66;61.265;131.4
2022-03-17 08:10:00;11.08;77.43;0.462;132.6;13.61;56.91;64.2;120.6;15.33;59.21;54.36;132.8;14.47;58.06;59.28;126.7
2022-03-17 08:20:00;11.53;77.88;0.473;158.1;14.19;55.82;71.51;139.4;16.03;57.85;61.15;150.7;15.11;56.835;66.33;145.05
2022-03-17 08:30:00;11.84;77.89;1.215;229.9;15.08;53.18;86.6;171.7;17.04;55.64;75.04;184.4;16.06;54.41;80.82;178.05
2022-03-17 08:40:00;12.07;77.33;1.169;261.1;16.15;50.63;90.3;179.4;18.24;53.23;86.5;205.1;17.195;51.93;88.4;192.25
2022-03-17 08:50:00;12.36;76.41;1.235;295.1;17.29;48.13;96.5;189.2;19.63;50.45;96.8;227.6;18.46;49.29;96.65;208.4
2022-03-17 09:00:00;12.63;74.9;0.832;330;18.51;45.16;106.2;207.1;20.87;48.23;103.7;244.8;19.69;46.695;104.95;225.95
2022-03-17 09:10:00;13.04;72.93;0.849;353.3;20.13;40.77;122.3;228.7;22.04;46.23;111;255.8;21.085;43.5;116.65;242.25
2022-03-17 09:20:00;13.53;71.01;0.745;387.1;22.04;35.81;147.4;273.8;23.84;42.61;136.6;307.1;22.94;39.21;142;290.45
2022-03-17 09:30:00;13.86;69.19;0.932;406.1;24.16;32.14;153;287.8;25.5;39.8;131.4;307.8;24.83;35.97;142.2;297.8
2022-03-17 09:40:00;14.3;67.95;0.932;439.8;25.96;30.69;154.1;291.2;27.11;36.69;183.4;395.7;26.535;33.69;168.75;343.45
2022-03-17 09:50:00;14.56;66.87;0.859;441.1;27.18;29.96;160;308.1;28.7;34.9;173;389.5;27.94;32.43;166.5;348.8
2022-03-17 10:00:00;14.51;66.74;0.878;465.8;28;29.37;161.2;305.2;29.55;34.32;188.6;420.2;28.775;31.845;174.9;362.7
2022-03-17 10:10:00;14.44;66.91;1.047;509.5;29.01;28;194.8;322.1;31.23;31.98;235.2;518.1;30.12;29.99;215;420.1
2022-03-17 10:20:00;14.55;66.04;1.011;513.2;30.81;25.11;266.9;480;32.83;30.3;210.3;470.7;31.82;27.705;238.6;475.35
2022-03-17 10:30:00;14.86;64.77;0.858;542.4;32.31;22.96;238.6;463.3;33.28;29.95;199.9;504.2;32.795;26.455;219.25;483.75
2022-03-17 10:40:00;15.43;63.94;0.502;604.9;33.76;21.74;298.9;548.4;34.05;29.09;206;444.5;33.905;25.415;252.45;496.45
2022-03-17 10:50:00;15.59;62.28;0.883;610.2;34.82;20.8;284.5;578.1;35.92;26.89;272.7;573.7;35.37;23.845;278.6;575.9
2022-03-17 11:00:00;15.75;60.77;1.1;625.3;35.99;19.13;292.8;507.8;37.47;25.37;277.6;625.7;36.73;22.25;285.2;566.75
2022-03-17 11:10:00;15.99;59.37;1.023;649.7;36.81;18;309.7;612.4;38.31;24.6;315.3;660.2;37.56;21.3;312.5;636.3
2022-03-17 11:20:00;16.39;56.92;1.131;660;37.71;17.23;366.5;634.9;39.87;22.83;365.7;809;38.79;20.03;366.1;721.95
2022-03-17 11:30:00;17.05;56.38;1.318;680;38.84;15.89;375;706.3;41.08;21.94;362.4;833;39.96;18.915;368.7;769.65
2022-03-17 11:40:00;17.29;54.53;1.677;687;39.92;14.86;391.2;739.4;41.29;21.94;281.6;702.4;40.605;18.4;336.4;720.9
2022-03-17 11:50:00;17.29;53.95;1.581;697.8;40.1;14.97;321.8;718.7;41.47;21.59;335.5;666;40.785;18.28;328.65;692.35
2022-03-17 12:00:00;17.95;51.52;1.334;702.2;40.46;14.58;351.3;598.7;42.17;20.74;376.4;810;41.315;17.66;363.85;704.35
2022-03-17 12:10:00;17.82;50.79;1.408;712.7;40.79;14.17;367.6;678;42.47;20.36;353.2;793.2;41.63;17.265;360.4;735.6
2022-03-17 12:20:00;17.7;51.51;1.144;722.8;40.74;14.41;226;651.2;43.05;19.71;376.5;821;41.895;17.06;301.25;736.1
2022-03-17 12:30:00;17.96;51.05;1.322;730.8;40.37;14.82;259.2;404.3;43.62;19.41;355;825;41.995;17.115;307.1;614.65
2022-03-17 12:40:00;17.76;51.02;0.842;731.8;41.36;13.48;431.4;575.1;43.62;19.74;294;690;42.49;16.61;362.7;632.55
2022-03-17 12:50:00;17.9;51.61;1.004;731.9;42.46;12.62;421.2;778.7;43.68;19.48;359;671.3;43.07;16.05;390.1;725
2022-03-17 13:00:00;18.19;51.85;1.698;731.5;42.62;12.71;367.1;695.9;44.36;19.03;407.5;892;43.49;15.87;387.3;793.95
2022-03-17 13:10:00;17.85;54.22;2.432;735.6;43.36;11.68;437;709.7;43.51;19.93;322.6;839;43.435;15.805;379.8;774.35
2022-03-17 13:20:00;18.15;53.51;2.189;738;43.63;11.51;410;794.8;41.44;21.89;168;435;42.535;16.7;289;614.9
2022-03-17 13:30:00;18.54;52.17;2.187;730;43.77;11.67;428;708.6;41.84;21.05;314.3;511.1;42.805;16.36;371.15;609.85
2022-03-17 13:40:00;18.46;51.94;2.45;722.1;43.84;11.64;466.1;759.1;42.83;20.14;374;751.2;43.335;15.89;420.05;755.15
2022-03-17 13:50:00;18.4;51.33;2.505;708.6;43.47;11.96;408.7;786.4;43.14;19.84;330.5;825;43.305;15.9;369.6;805.7
2022-03-17 14:00:00;18.45;50.97;2.317;689;43.09;12.21;332.8;671.6;41.94;21.05;174.2;499.1;42.515;16.63;253.5;585.35
2022-03-17 14:10:00;18.71;50.45;2.176;678.5;43.07;11.99;468.4;609.8;41.72;20.91;176;404.3;42.395;16.45;322.2;507.05
2022-03-17 14:20:00;18.96;49.6;2.415;664.4;43.49;11.57;459.5;819;42.35;20.08;181.4;424.2;42.92;15.825;320.45;621.6
2022-03-17 14:30:00;18.93;49.66;2.426;655;43.21;12.02;365.4;742.7;42.92;19.57;176.7;419.3;43.065;15.795;271.05;581
2022-03-17 14:40:00;19.27;48.79;1.414;628.6;43.45;11.8;356.7;577;42.95;19.53;163.4;387.9;43.2;15.665;260.05;482.45
2022-03-17 14:50:00;19.3;49.19;1.552;605.2;43.37;11.96;420.4;683.5;42.55;20.04;161.5;381;42.96;16;290.95;532.25
2022-03-17 15:00:00;18.66;50.76;1.101;591;42.69;12.42;288.2;694.8;42.21;20.32;169.6;394.8;42.45;16.37;228.9;544.8
2022-03-17 15:10:00;18.93;50.76;1.331;562.5;41.48;13.62;218.5;398.6;42.24;20.21;164.8;388.6;41.86;16.915;191.65;393.6
2022-03-17 15:20:00;19.48;50.07;1;527.7;40.77;14.25;213;358.7;41.9;20.62;148.3;363.2;41.335;17.435;180.65;360.95
2022-03-17 15:30:00;19.25;49.56;1.152;488.3;40.56;14.36;263.3;395.4;40.93;21.59;133.7;321.8;40.745;17.975;198.5;358.6
2022-03-17 15:40:00;18.6;50.79;0.977;468.8;39.75;15.28;212.5;418.9;40.33;21.85;132.3;313.6;40.04;18.565;172.4;366.25
2022-03-17 15:50:00;18.39;50.36;1.189;439.9;38.51;16.29;175.6;304.2;40.14;21.92;141.1;312.7;39.325;19.105;158.35;308.45
2022-03-17 16:00:00;17.89;52.15;2.166;414.6;37.53;17.39;163.5;301.7;40;21.67;140.5;326;38.765;19.53;152;313.85
2022-03-17 16:10:00;17.93;51.55;1.781;403.8;36.58;18.52;131.8;259.8;39.64;21.78;138.1;313.9;38.11;20.15;134.95;286.85
2022-03-17 16:20:00;18.1;51.09;1.784;377;35.64;19.55;118.1;226.9;39.31;22.35;163.7;350.3;37.475;20.95;140.9;288.6
2022-03-17 16:30:00;18.34;48.13;1.496;344.9;34.86;20.12;129.8;228.2;38.07;24.01;110.6;276.7;36.465;22.065;120.2;252.45
2022-03-17 16:40:00;17.94;48.91;1.667;269.6;34.07;21.27;104.4;198.1;37.56;24.06;93.9;220.6;35.815;22.665;99.15;209.35
2022-03-17 16:50:00;17.4;54.33;1.525;148.2;32.71;23.68;76.67;150.5;35.87;26.37;63.54;167.8;34.29;25.025;70.105;159.15
2022-03-17 17:00:00;16.54;60.59;1.94;110.1;30.92;26.59;63.7;128.8;33.26;29.57;54.33;142.1;32.09;28.08;59.015;135.45
2022-03-17 17:10:00;15.92;63.05;0.618;100.3;29.09;29.63;58.32;118.2;31.29;32.05;54.33;133.4;30.19;30.84;56.325;125.8
2022-03-17 17:20:00;15.54;62.54;1.687;86.4;27.52;32.23;54.47;106.5;29.59;34.62;50.56;115.9;28.555;33.425;52.515;111.2
2022-03-17 17:30:00;15.51;61.49;1.888;76.39;26.19;34.07;51.78;94.1;28.03;36.73;45.28;102.3;27.11;35.4;48.53;98.2
2022-03-17 17:40:00;15.42;60.01;1.301;67.89;25.06;35.81;47.37;84.1;26.85;38.48;45.28;91.8;25.955;37.145;46.325;87.95
2022-03-17 17:50:00;15.37;61.99;1.674;64.2;24.07;37.17;46.5;77.52;25.85;40.16;43.77;84.9;24.96;38.665;45.135;81.21
2022-03-17 18:00:00;15.18;63.19;0.559;49.58;23.33;38.68;40.64;60.79;25.04;41.89;33.51;65.95;24.185;40.285;37.075;63.37
2022-03-17 18:10:00;15.1;64.36;0.188;31.38;22.64;40.5;31.42;41.97;24.21;44.02;23.54;44.76;23.425;42.26;27.48;43.365
2022-03-17 18:20:00;14.79;65.81;0.378;18.48;21.91;42.68;28.82;27.53;23.33;46.1;18.11;29.3;22.62;44.39;23.465;28.415
2022-03-17 18:30:00;14.42;66.89;0.915;11.7;21.13;44.78;24.69;18.29;22.51;48;12.23;19.34;21.82;46.39;18.46;18.815
2022-03-17 18:40:00;14;68.03;0.414;3.551;20.35;46.68;20.66;10.04;21.63;50;9.06;10.07;20.99;48.34;14.86;10.055
2022-03-17 18:50:00;13.45;69.32;0.628;0;19.59;48.62;17.39;3.709;20.78;52.05;8.6;3.645;20.185;50.335;12.995;3.677
2022-03-17 19:00:00;12.96;70.06;0.502;0;18.84;50.42;12.68;1.437;19.94;53.91;1.66;1.011;19.39;52.165;7.17;1.224
2022-03-17 19:10:00;12.43;71.06;0.238;0;18.15;51.98;14.8;0.881;19.3;55.36;0;0.569;18.725;53.67;7.4;0.725
2022-03-17 19:20:00;12.09;71.69;0.024;0;17.55;53.52;14.8;1.043;18.71;56.72;0;0.379;18.13;55.12;7.4;0.711
2022-03-17 19:30:00;11.8;72.91;0.685;0;16.99;54.69;13.93;0.742;18.19;57.93;0;0.463;17.59;56.31;6.965;0.6025
2022-03-17 19:40:00;11.51;73.36;0.037;0;16.53;55.68;11.92;0.626;17.74;58.8;0;0.611;17.135;57.24;5.96;0.6185
2022-03-17 19:50:00;11.34;74.15;0.273;0;16.13;56.66;12.59;0.742;17.31;59.81;0;0.464;16.72;58.235;6.295;0.603
2022-03-17 20:00:00;11.23;74.92;0.554;0;15.78;57.27;13.26;0.858;16.91;60.69;0;0.632;16.345;58.98;6.63;0.745
2022-03-17 20:10:00;11.54;73.2;1.735;0;15.47;57.49;12.4;0.695;16.52;60.87;0;0.485;15.995;59.18;6.2;0.59
2022-03-17 20:20:00;12.59;66.42;2.16;0;15.33;56.21;11.92;0.835;16.28;59.41;0;0.59;15.805;57.81;5.96;0.7125
2022-03-17 20:30:00;13.22;63.54;2.216;0;15.33;54.5;11.92;0.742;16.25;58.17;0;0.316;15.79;56.335;5.96;0.529
2022-03-17 20:40:00;13.37;62.67;2.431;0;15.36;53.37;11.92;0.765;16.24;57.34;0;0.632;15.8;55.355;5.96;0.6985
2022-03-17 20:50:00;13.45;61.77;2.614;0;15.33;52.73;11.82;0.417;16.17;56.8;0;0.632;15.75;54.765;5.91;0.5245
2022-03-17 21:00:00;13.52;61.66;2.853;0;15.32;52.22;11.92;0.719;16.08;56.54;0;0.316;15.7;54.38;5.96;0.5175
2022-03-17 21:10:00;13.52;61.24;3.143;0;15.28;51.91;11.92;0.719;16.03;56.33;0;0.421;15.655;54.12;5.96;0.57
2022-03-17 21:20:00;13.47;61.79;2.791;0;15.22;51.8;11.92;0.765;15.97;56.29;0;0.316;15.595;54.045;5.96;0.5405
2022-03-17 21:30:00;13.56;60.59;3.106;0;15.17;51.69;12.01;0.58;15.87;56.27;0;0.421;15.52;53.98;6.005;0.5005
2022-03-17 21:40:00;13.47;62.22;3.441;0;15.13;51.59;12.01;0.695;15.81;56.47;0;0.464;15.47;54.03;6.005;0.5795
2022-03-17 21:50:00;13.39;62.18;3.218;0;15.06;51.9;11.92;0.533;15.69;56.83;0;0.548;15.375;54.365;5.96;0.5405
2022-03-17 22:00:00;13.5;61.21;3.561;0;15.01;51.78;11.92;0.626;15.61;56.83;0;0.569;15.31;54.305;5.96;0.5975
2022-03-17 22:10:00;13.47;61.06;3.082;0;14.97;51.62;11.92;0.742;15.55;56.88;0;0.506;15.26;54.25;5.96;0.624
2022-03-17 22:20:00;13.36;60.96;1.839;0;14.9;51.85;13.07;0.649;15.54;56.76;0;0.464;15.22;54.305;6.535;0.5565
2022-03-17 22:30:00;13.2;61.77;1.361;0;14.78;52.38;13.84;0.811;15.51;57.16;0;0.506;15.145;54.77;6.92;0.6585
2022-03-17 22:40:00;12.99;62.63;1.123;0;14.61;53.05;17.2;0.556;15.39;57.65;0;0.548;15;55.35;8.6;0.552
2022-03-17 22:50:00;12.76;63.6;2.128;0;14.4;53.9;17.3;0.811;15.22;58.34;0;0.337;14.81;56.12;8.65;0.574
2022-03-17 23:00:00;13;61.25;3.344;0;14.24;54;17.3;0.58;15.03;58.38;0;0.506;14.635;56.19;8.65;0.543
2022-03-17 23:10:00;13.16;60.81;2.929;0;14.21;53.34;17.3;0.603;15.01;57.92;0;0.527;14.61;55.63;8.65;0.565
2022-03-17 23:20:00;12.97;63.06;2.968;0;14.23;53.23;17.4;0.742;15.03;57.87;0;0.358;14.63;55.55;8.7;0.55
2022-03-17 23:30:00;12.57;65.82;3.319;0;14.18;53.78;17.4;0.417;14.92;58.72;0;0.506;14.55;56.25;8.7;0.4615
2022-03-17 23:40:00;12.57;64.89;3.049;0;14.08;54.21;17.4;0.811;14.73;59.3;0;0.4;14.405;56.755;8.7;0.6055
2022-03-17 23:50:00;12.66;64.08;2.81;0;14.03;54.17;17.49;0.811;14.69;59.22;0;0.506;14.36;56.695;8.745;0.6585
